,nums,aks
229,501,7.706666656304151e-05
230,503,122.29787246667063
231,505,7.719999606100221e-05
232,507,6.84000018130367e-05
233,509,399.3709765333333
234,511,0.00011519999922408412
235,513,6.986666509571175e-05
236,515,0.000132099996941785
237,517,9.603333213211347e-05
238,519,7.023332970372091e-05
239,521,108.51060166666382
240,523,133.31591866666955
241,525,7.876666495576501e-05
242,527,0.00015550000049794713
243,529,5.16666720310847e-06
244,531,6.886666233185679e-05
245,533,7.796666371480872e-05
246,535,0.0001091666636057198
247,537,0.0001222333376063034
248,539,0.00011843333292442064
249,541,116.08091749999828
250,543,0.0001288666680920869
251,545,0.00014229999699940285
252,547,117.53680223333261
253,549,0.00010299999848939478
254,551,0.00014556666428688914
255,553,0.00011959999877338608
256,555,0.00011749999733486523
257,557,124.62317776666896
258,559,0.00011676666811884691
259,561,9.736666591682781e-05
260,563,127.66887213333393
261,565,0.00013296666535704085
262,567,9.69333341345191e-05
263,569,130.6786853333324
264,571,180.95601173333125
265,573,0.00010519999583872656
266,575,7.749999834535022e-05
267,577,130.03803789999802
268,579,8.896666501338284e-05
269,581,7.646666684498389e-05
270,583,0.0002625333339286347
271,585,7.306667005953689e-05
272,587,167.71004909999706
273,589,0.00016030000309304646
274,591,7.153333475192387e-05
275,593,139.16591289999874
276,595,8.323333653000493e-05
277,597,9.029999879809718e-05
278,599,146.37308059999972
279,601,206.4911704333305
280,603,8.88666691025719e-05
281,605,7.423333105786394e-05
282,607,233.2484505333317
283,609,9.280000328241537e-05
284,611,0.0001201999984914437
285,613,208.31328476666627
286,615,8.379999781027436e-05
287,617,151.40849190000154
288,619,189.2518443000008
289,621,0.00010789999699530502
290,623,9.853333661643167e-05
291,625,5.49999822396785e-06
292,627,9.19666684543093e-05
293,629,0.00010473333531990647
294,631,252.89438406666645
295,633,9.589999778351437e-05
296,635,0.00012300000040947148
297,637,8.533333311788738e-05
298,639,8.063333613487582e-05
299,641,176.60262886666655
300,643,247.2624200333327
301,645,8.543332902869831e-05
302,647,146.22934696666684
303,649,0.00010430000353759776
304,651,7.599999662488699e-05
305,653,148.37703406666697
306,655,9.916666507100065e-05
307,657,7.596666788837562e-05
308,659,210.21582313333056
309,661,151.37382496666396
310,663,8.369999704882503e-05
311,665,0.00011750000218550365
312,667,0.00011040000147962321
313,669,0.0001281000004382804
314,671,7.973333413247019e-05
315,673,216.4831165666692
316,675,9.596666495781392e-05
317,677,358.11714996666706
318,679,0.00014433333126362413
319,681,0.00012680000024071583
320,683,234.74921000000418
321,685,0.0001396000006934628
322,687,8.77666655772676e-05
323,689,0.0001387999994525065
324,691,280.671747766668
325,693,0.00013419999838030586
326,695,0.00010226666927337646
327,697,0.00025349999971998233
328,699,0.00012446666854278496
329,701,274.29073300000164
330,703,0.0001789666663777704
331,705,0.00012773333583027124
332,707,0.00011006666560812543
333,709,238.85967996666537
334,711,8.65333325540026e-05
335,713,0.0001067000024098282
336,715,0.00012556666721745083
337,717,0.00010036666935775429
338,719,221.22691889999746
339,721,9.02666652109474e-05
340,723,7.540000175746779e-05
341,725,7.696666580159217e-05
342,727,265.8862087999975
343,729,1.100000129857411e-05
344,731,0.00022820000109883645
345,733,257.6523911999975
346,735,8.543333387933671e-05
347,737,0.0001339666632702574
348,739,233.80227110000365
349,741,8.569999772589654e-05
350,743,421.64710776666954
351,745,0.00012226666634281477
352,747,9.240000023661803e-05
353,749,7.966666695817064e-05
354,751,313.5009503999997
355,753,0.00010046667011920363
356,755,0.00011820000266501059
357,757,275.34013779999805
358,759,9.370000043418258e-05
359,761,248.79633493333435
360,763,9.039999955954651e-05
361,765,8.946666882062952e-05
362,767,8.386666498457392e-05
363,769,188.1412661333355
364,771,0.00010226666927337646
365,773,212.87198373333376
366,775,9.843333585498233e-05
367,777,8.310000218140583e-05
368,779,0.00011609999637585133
369,781,0.00012113332923036069
370,783,7.860000187065452e-05
371,785,0.00012723333202302456
372,787,257.88406143333606
373,789,9.803333280918498e-05
374,791,0.00012553333363030106
375,793,0.00014596666733268648
376,795,8.879999707763393e-05
377,797,201.54469466666828
378,799,0.00011906666622962803
379,801,7.67666691293319e-05
380,803,0.0001418999988042439
381,805,9.240000023661803e-05
382,807,7.699999938874195e-05
383,809,248.99716313333192
384,811,236.63900346666924
385,813,8.579999848734587e-05
386,815,0.00010706666701783736
387,817,0.00011489999693973611
388,819,7.783333421684802e-05
389,821,284.8665230333281
390,823,245.18170063333432
391,825,8.446666955326994e-05
392,827,289.3505582000071
393,829,262.9194602999972
394,831,0.0001112000027205795
395,833,0.00011293332984981437
396,835,9.246666256027918e-05
397,837,0.00010476666890705626
398,839,686.6372982333318
399,841,9.833340300247073e-06
400,843,0.00011059999815188348
401,845,8.223333861678839e-05
402,847,8.956666958207886e-05
403,849,9.983333681399624e-05
404,851,0.00029686665705715615
405,853,304.75815563333646
406,855,9.496667189523578e-05
407,857,357.46859850000084
408,859,240.3412185999914
409,861,9.30666671289752e-05
410,863,248.94984259999669
411,865,8.65333325540026e-05
412,867,8.223333861678839e-05
413,869,0.00011346666724421084
414,871,0.00015903333163199326
415,873,8.090000483207405e-05
416,875,8.21999953283618e-05
417,877,298.8779052333363
418,879,9.490000472093622e-05
419,881,284.6472007999934
420,883,256.54200306666706
421,885,8.846667090741296e-05
422,887,258.9294045333324
423,889,0.00010699999984353781
424,891,7.906666724011302e-05
425,893,0.00034109999736150104
426,895,9.986667040114601e-05
427,897,7.943333669876058e-05
428,899,0.0001842333294916898
429,901,0.00011373333594140907
430,903,7.966666210753222e-05
431,905,0.00013146665878593922
432,907,272.9666977666687
433,909,8.82333260960877e-05
434,911,274.54970926666283
435,913,0.00014876666440007588
436,915,7.916666800156236e-05
437,917,0.00011113333554627995
438,919,328.4126588999934
439,921,8.823333579736452e-05
440,923,0.00012476666597649455
441,925,0.0001045333337970078
442,927,0.00011410000540005664
443,929,333.2849203666653
444,931,0.0001417333260178566
445,933,0.00014169999243070683
446,935,9.719999313044052e-05
447,937,294.20368089999346
448,939,0.00011683333044250806
449,941,367.66549783333903
450,943,0.0001500000071246177
451,945,0.00010553334141150117
452,947,301.0115687333261
453,949,0.0001574333388513575
454,951,0.00010446666662270825
455,953,357.94131939999835
456,955,0.00016099999387127659
457,957,0.00010039999809426566
458,959,8.476666213634114e-05
459,961,5.033332854509354e-06
460,963,9.390000680771966e-05
461,965,0.00010573333323312302
462,967,326.8914632666662
463,969,0.00011186666476229827
464,971,330.07398143333074
465,973,9.273334095875423e-05
466,975,9.286666560607652e-05
467,977,574.5477175333363
468,979,9.719999313044052e-05
469,981,8.269999913560848e-05
470,983,322.9388285333407
471,985,0.00012919999426230788
472,987,8.090000483207405e-05
473,989,0.0001330666709691286
474,991,386.4316174333314
475,993,8.823333579736452e-05
476,995,9.873333813933034e-05
477,997,360.4715174000012
478,999,9.076666901819408e-05
